year,cut_region,sex,age_group,population
2024,12,MUJER,15-19,5167.0
2024,12,MUJER,20-24,5177.0
2024,12,MUJER,25-29,6778.0
2024,12,MUJER,30-34,7730.0
2024,12,MUJER,35-39,7336.0
2024,12,MUJER,40-44,6754.0
2024,12,MUJER,45-49,6147.0
2024,12,MUJER,5-9,5038.0
2024,12,MUJER,50-54,5308.0
2024,12,MUJER,55-59,5354.0
2024,12,MUJER,60-64,5330.0
2024,12,MUJER,65-69,4568.0
2024,12,MUJER,70-74,3413.0
2024,12,MUJER,75-79,2309.0
2024,12,MUJER,80+,3397.0
2024,13,HOMBRE,0-4,264633.0
2024,13,HOMBRE,10-14,256589.0
2024,13,HOMBRE,15-19,252465.0
2024,13,HOMBRE,20-24,285760.0
2024,13,HOMBRE,25-29,351640.0
2024,13,HOMBRE,30-34,406011.0
2024,13,HOMBRE,35-39,373234.0
2024,13,HOMBRE,40-44,318443.0
2024,13,HOMBRE,45-49,285062.0
2024,13,HOMBRE,5-9,254656.0
2024,13,HOMBRE,50-54,247540.0
2024,13,HOMBRE,55-59,228879.0
2024,13,HOMBRE,60-64,200973.0
2024,13,HOMBRE,65-69,163082.0
2024,13,HOMBRE,70-74,121786.0
2024,13,HOMBRE,75-79,76680.0
2024,13,HOMBRE,80+,79411.0
2024,13,MUJER,0-4,255080.0
2024,13,MUJER,10-14,249950.0
2024,13,MUJER,15-19,247234.0
2024,13,MUJER,20-24,275887.0
2024,13,MUJER,25-29,334703.0
2024,13,MUJER,30-34,380680.0
2024,13,MUJER,35-39,345116.0
2024,13,MUJER,40-44,299773.0
2024,13,MUJER,45-49,278371.0
2024,13,MUJER,5-9,246342.0
2024,13,MUJER,50-54,254388.0
2024,13,MUJER,55-59,246554.0
2024,13,MUJER,60-64,226775.0
2024,13,MUJER,65-69,194288.0
2024,13,MUJER,70-74,155358.0
2024,13,MUJER,75-79,107812.0
2024,13,MUJER,80+,155574.0
2024,14,HOMBRE,0-4,11272.0
2024,14,HOMBRE,10-14,13935.0
2024,14,HOMBRE,15-19,13657.0
2024,14,HOMBRE,20-24,13057.0
2024,14,HOMBRE,25-29,14147.0
2024,14,HOMBRE,30-34,15524.0
2024,14,HOMBRE,35-39,13899.0
2024,14,HOMBRE,40-44,13084.0
2024,14,HOMBRE,45-49,12890.0
2024,14,HOMBRE,5-9,12181.0
2024,14,HOMBRE,50-54,13101.0
2024,14,HOMBRE,55-59,13915.0
2024,14,HOMBRE,60-64,12578.0
2024,14,HOMBRE,65-69,9793.0
2024,14,HOMBRE,70-74,7626.0
2024,14,HOMBRE,75-79,5084.0
2024,14,HOMBRE,80+,5797.0
2024,14,MUJER,0-4,10900.0
2024,14,MUJER,10-14,13531.0
2024,14,MUJER,15-19,13280.0
2024,14,MUJER,20-24,13387.0
2024,14,MUJER,25-29,14800.0
2024,14,MUJER,30-34,16284.0
2024,14,MUJER,35-39,14837.0
2024,14,MUJER,40-44,13605.0
2024,14,MUJER,45-49,12880.0
2024,14,MUJER,5-9,11835.0
2024,14,MUJER,50-54,13323.0
2024,14,MUJER,55-59,14048.0
2024,14,MUJER,60-64,12830.0
2024,14,MUJER,65-69,10624.0
2024,14,MUJER,70-74,8887.0
2024,14,MUJER,75-79,6388.0
2024,14,MUJER,80+,9807.0
2024,15,HOMBRE,0-4,8082.0
2024,15,HOMBRE,10-14,9614.0
2024,15,HOMBRE,15-19,9765.0
2024,15,HOMBRE,20-24,10752.0
2024,15,HOMBRE,25-29,10849.0
2024,15,HOMBRE,30-34,10799.0
2024,15,HOMBRE,35-39,10425.0
2024,15,HOMBRE,40-44,9362.0
2024,15,HOMBRE,45-49,8317.0
2024,15,HOMBRE,5-9,8574.0
2024,15,HOMBRE,50-54,8035.0
2024,15,HOMBRE,55-59,6825.0
2024,15,HOMBRE,60-64,6050.0
2024,15,HOMBRE,65-69,5089.0
2024,15,HOMBRE,70-74,4047.0
2024,15,HOMBRE,75-79,2642.0
2024,15,HOMBRE,80+,2898.0
2024,15,MUJER,0-4,7799.0
2024,15,MUJER,10-14,9242.0
2024,15,MUJER,15-19,8477.0
2024,15,MUJER,20-24,8714.0
2024,15,MUJER,25-29,9598.0
2024,15,MUJER,30-34,9942.0
2024,15,MUJER,35-39,9663.0
2024,15,MUJER,40-44,8943.0
2024,15,MUJER,45-49,8109.0
2024,15,MUJER,5-9,8232.0
2024,15,MUJER,50-54,7934.0
2024,15,MUJER,55-59,7197.0
2024,15,MUJER,60-64,6888.0
2024,15,MUJER,65-69,5802.0
2024,15,MUJER,70-74,4820.0
2024,15,MUJER,75-79,3517.0
2024,15,MUJER,80+,4777.0
2024,16,HOMBRE,0-4,13765.0
2024,16,HOMBRE,10-14,17680.0
2024,16,HOMBRE,15-19,17031.0
2024,16,HOMBRE,20-24,14272.0
2024,16,HOMBRE,25-29,15313.0
2024,16,HOMBRE,30-34,17408.0
2024,16,HOMBRE,35-39,16452.0
2024,16,HOMBRE,40-44,15538.0
2024,16,HOMBRE,45-49,15615.0
2024,16,HOMBRE,5-9,15947.0
2024,16,HOMBRE,50-54,17367.0
2024,16,HOMBRE,55-59,17729.0
2024,16,HOMBRE,60-64,16074.0
2024,16,HOMBRE,65-69,13704.0
2024,16,HOMBRE,70-74,10776.0
2024,16,HOMBRE,75-79,7704.0
2024,16,HOMBRE,80+,8857.0
2024,16,MUJER,0-4,13196.0
2024,16,MUJER,10-14,16133.0
2024,16,MUJER,15-19,15925.0
2024,16,MUJER,20-24,15551.0
2024,16,MUJER,25-29,17087.0
2024,16,MUJER,30-34,18987.0
2024,16,MUJER,35-39,18463.0
2024,16,MUJER,40-44,17775.0
2024,16,MUJER,45-49,17841.0
2024,16,MUJER,5-9,14996.0
2024,16,MUJER,50-54,19370.0
2024,16,MUJER,55-59,18674.0
2024,16,MUJER,60-64,17115.0
2024,16,MUJER,65-69,14966.0
2024,16,MUJER,70-74,11966.0
2024,16,MUJER,75-79,8994.0
2024,16,MUJER,80+,13440.0
