year,definition,sex,age_group,comuna_norm,persons
2022,TEA_operacional,MUJER,10-14,ANTOFAGASTA,5
2022,TEA_operacional,MUJER,10-14,ARICA,3
2022,TEA_operacional,MUJER,10-14,BUIN,1
2022,TEA_operacional,MUJER,10-14,CALAMA,4
2022,TEA_operacional,MUJER,10-14,CALBUCO,1
2022,TEA_operacional,MUJER,10-14,CALERA DE TANGO,1
2022,TEA_operacional,MUJER,10-14,CASTRO,1
2022,TEA_operacional,MUJER,10-14,CHIGUAYANTE,1
2022,TEA_operacional,MUJER,10-14,CHILLAN,23
2022,TEA_operacional,MUJER,10-14,CHILLAN VIEJO,1
2022,TEA_operacional,MUJER,10-14,COIHAIQUE,2
2022,TEA_operacional,MUJER,10-14,COIHUECO,1
2022,TEA_operacional,MUJER,10-14,COLBUN,2
2022,TEA_operacional,MUJER,10-14,COLINA,4
2022,TEA_operacional,MUJER,10-14,COLLIPULLI,1
2022,TEA_operacional,MUJER,10-14,COMBARBALA,1
2022,TEA_operacional,MUJER,10-14,CON CON,1
2022,TEA_operacional,MUJER,10-14,CONCEPCION,2
2022,TEA_operacional,MUJER,10-14,CONCHALI,2
2022,TEA_operacional,MUJER,10-14,COPIAPO,1
2022,TEA_operacional,MUJER,10-14,COQUIMBO,9
2022,TEA_operacional,MUJER,10-14,CURANILAHUE,1
2022,TEA_operacional,MUJER,10-14,CURARREHUE,1
2022,TEA_operacional,MUJER,10-14,EL BOSQUE,1
2022,TEA_operacional,MUJER,10-14,EL TABO,1
2022,TEA_operacional,MUJER,10-14,ESTACION CENTRAL,1
2022,TEA_operacional,MUJER,10-14,FRUTILLAR,1
2022,TEA_operacional,MUJER,10-14,FUTRONO,1
2022,TEA_operacional,MUJER,10-14,GORBEA,1
2022,TEA_operacional,MUJER,10-14,HIJUELAS,1
2022,TEA_operacional,MUJER,10-14,HUALPEN,3
2022,TEA_operacional,MUJER,10-14,HUECHURABA,1
2022,TEA_operacional,MUJER,10-14,ILLAPEL,1
2022,TEA_operacional,MUJER,10-14,INDEPENDENCIA,1
2022,TEA_operacional,MUJER,10-14,IQUIQUE,3
2022,TEA_operacional,MUJER,10-14,ISLA DE MAIPO,1
2022,TEA_operacional,MUJER,10-14,LA FLORIDA,4
2022,TEA_operacional,MUJER,10-14,LA LIGUA,1
2022,TEA_operacional,MUJER,10-14,LA SERENA,4
2022,TEA_operacional,MUJER,10-14,LAMPA,1
2022,TEA_operacional,MUJER,10-14,LAS CONDES,1
2022,TEA_operacional,MUJER,10-14,LAUTARO,3
2022,TEA_operacional,MUJER,10-14,LINARES,1
2022,TEA_operacional,MUJER,10-14,LO ESPEJO,2
2022,TEA_operacional,MUJER,10-14,LONCOCHE,1
2022,TEA_operacional,MUJER,10-14,LOS ANGELES,4
2022,TEA_operacional,MUJER,10-14,MAFIL,1
2022,TEA_operacional,MUJER,10-14,MAIPU,4
2022,TEA_operacional,MUJER,10-14,MELIPILLA,2
2022,TEA_operacional,MUJER,10-14,MONTE PATRIA,1
2022,TEA_operacional,MUJER,10-14,NUNOA,2
2022,TEA_operacional,MUJER,10-14,OSORNO,3
2022,TEA_operacional,MUJER,10-14,OVALLE,1
2022,TEA_operacional,MUJER,10-14,PAINE,1
2022,TEA_operacional,MUJER,10-14,PELARCO,1
2022,TEA_operacional,MUJER,10-14,PENAFLOR,2
2022,TEA_operacional,MUJER,10-14,PENALOLEN,2
2022,TEA_operacional,MUJER,10-14,PENCO,2
2022,TEA_operacional,MUJER,10-14,PERALILLO,1
2022,TEA_operacional,MUJER,10-14,PITRUFQUEN,2
2022,TEA_operacional,MUJER,10-14,POZO ALMONTE,1
2022,TEA_operacional,MUJER,10-14,PROVIDENCIA,1
2022,TEA_operacional,MUJER,10-14,PUENTE ALTO,20
2022,TEA_operacional,MUJER,10-14,PUERTO MONTT,6
2022,TEA_operacional,MUJER,10-14,PUNTA ARENAS,1
2022,TEA_operacional,MUJER,10-14,PUTAENDO,1
2022,TEA_operacional,MUJER,10-14,QUILLOTA,1
2022,TEA_operacional,MUJER,10-14,QUILPUE,4
2022,TEA_operacional,MUJER,10-14,QUINTERO,1
2022,TEA_operacional,MUJER,10-14,RANCAGUA,3
2022,TEA_operacional,MUJER,10-14,RANQUIL,1
2022,TEA_operacional,MUJER,10-14,RECOLETA,1
2022,TEA_operacional,MUJER,10-14,SAN BERNARDO,3
2022,TEA_operacional,MUJER,10-14,SAN CARLOS,3
2022,TEA_operacional,MUJER,10-14,SAN FELIPE,1
2022,TEA_operacional,MUJER,10-14,SAN JOAQUIN,1
2022,TEA_operacional,MUJER,10-14,SAN NICOLAS,3
2022,TEA_operacional,MUJER,10-14,SAN PABLO,1
2022,TEA_operacional,MUJER,10-14,SAN PEDRO DE LA PAZ,6
2022,TEA_operacional,MUJER,10-14,SAN RAMON,3
2022,TEA_operacional,MUJER,10-14,SANTA BARBARA,1
2022,TEA_operacional,MUJER,10-14,SANTA CRUZ,1
2022,TEA_operacional,MUJER,10-14,SANTIAGO,3
2022,TEA_operacional,MUJER,10-14,TALCA,3
2022,TEA_operacional,MUJER,10-14,TALCAHUANO,6
2022,TEA_operacional,MUJER,10-14,TEMUCO,5
2022,TEA_operacional,MUJER,10-14,TOME,2
2022,TEA_operacional,MUJER,10-14,VALDIVIA,3
2022,TEA_operacional,MUJER,10-14,VALLENAR,2
2022,TEA_operacional,MUJER,10-14,VALPARAISO,1
2022,TEA_operacional,MUJER,10-14,VILCUN,2
2022,TEA_operacional,MUJER,10-14,VILLA ALEMANA,2
2022,TEA_operacional,MUJER,10-14,VINA DEL MAR,6
2022,TEA_operacional,MUJER,15-19,ALTO HOSPICIO,6
2022,TEA_operacional,MUJER,15-19,ANGOL,3
2022,TEA_operacional,MUJER,15-19,ANTOFAGASTA,3
2022,TEA_operacional,MUJER,15-19,ARICA,4
2022,TEA_operacional,MUJER,15-19,BUIN,3
2022,TEA_operacional,MUJER,15-19,CALAMA,1
2022,TEA_operacional,MUJER,15-19,CASTRO,1
2022,TEA_operacional,MUJER,15-19,CERRILLOS,1
2022,TEA_operacional,MUJER,15-19,CHEPICA,1
2022,TEA_operacional,MUJER,15-19,CHILLAN,6
2022,TEA_operacional,MUJER,15-19,COIHAIQUE,1
2022,TEA_operacional,MUJER,15-19,CORONEL,3
2022,TEA_operacional,MUJER,15-19,EL BOSQUE,3
2022,TEA_operacional,MUJER,15-19,FREIRINA,1
2022,TEA_operacional,MUJER,15-19,HUALAIHUE,1
2022,TEA_operacional,MUJER,15-19,IQUIQUE,4
2022,TEA_operacional,MUJER,15-19,LA FLORIDA,8
2022,TEA_operacional,MUJER,15-19,LA GRANJA,1
2022,TEA_operacional,MUJER,15-19,LA PINTANA,1
2022,TEA_operacional,MUJER,15-19,LAUTARO,3
2022,TEA_operacional,MUJER,15-19,LINARES,1
2022,TEA_operacional,MUJER,15-19,LOS ANGELES,5
2022,TEA_operacional,MUJER,15-19,MACUL,2
2022,TEA_operacional,MUJER,15-19,MAIPU,1
2022,TEA_operacional,MUJER,15-19,NINHUE,1
2022,TEA_operacional,MUJER,15-19,OSORNO,1
2022,TEA_operacional,MUJER,15-19,PARRAL,1
2022,TEA_operacional,MUJER,15-19,PENCO,1
2022,TEA_operacional,MUJER,15-19,PUENTE ALTO,17
2022,TEA_operacional,MUJER,15-19,PUERTO MONTT,4
2022,TEA_operacional,MUJER,15-19,PUNTA ARENAS,2
2022,TEA_operacional,MUJER,15-19,QUILPUE,1
2022,TEA_operacional,MUJER,15-19,SAN BERNARDO,1
2022,TEA_operacional,MUJER,15-19,SAN CARLOS,1
2022,TEA_operacional,MUJER,15-19,SAN FELIPE,1
2022,TEA_operacional,MUJER,15-19,SAN FERNANDO,1
2022,TEA_operacional,MUJER,15-19,SAN JOSE DE MAIPO,1
2022,TEA_operacional,MUJER,15-19,SAN PEDRO DE ATACAMA,1
2022,TEA_operacional,MUJER,15-19,SAN PEDRO DE LA PAZ,1
2022,TEA_operacional,MUJER,15-19,SANTA CRUZ,1
2022,TEA_operacional,MUJER,15-19,SANTIAGO,2
2022,TEA_operacional,MUJER,15-19,TALCA,1
2022,TEA_operacional,MUJER,15-19,TALCAHUANO,1
2022,TEA_operacional,MUJER,15-19,TEMUCO,3
2022,TEA_operacional,MUJER,15-19,TOCOPILLA,1
2022,TEA_operacional,MUJER,15-19,TOLTEN,1
2022,TEA_operacional,MUJER,15-19,VILLARRICA,2
2022,TEA_operacional,MUJER,15-19,VINA DEL MAR,4
2022,TEA_operacional,MUJER,15-19,YUNGAY,1
2022,TEA_operacional,MUJER,20-24,CHILLAN,1
2022,TEA_operacional,MUJER,20-24,CONTULMO,1
2022,TEA_operacional,MUJER,20-24,COQUIMBO,3
2022,TEA_operacional,MUJER,20-24,EL BOSQUE,1
2022,TEA_operacional,MUJER,20-24,FREIRE,1
2022,TEA_operacional,MUJER,20-24,HUALPEN,2
2022,TEA_operacional,MUJER,20-24,INDEPENDENCIA,2
2022,TEA_operacional,MUJER,20-24,LINARES,1
2022,TEA_operacional,MUJER,20-24,LOS ANDES,1
2022,TEA_operacional,MUJER,20-24,NUEVA IMPERIAL,1
2022,TEA_operacional,MUJER,20-24,PUENTE ALTO,2
2022,TEA_operacional,MUJER,20-24,QUINTA NORMAL,1
2022,TEA_operacional,MUJER,20-24,RANCAGUA,1
2022,TEA_operacional,MUJER,20-24,SAN ANTONIO,1
2022,TEA_operacional,MUJER,20-24,SAN BERNARDO,3
2022,TEA_operacional,MUJER,20-24,TEMUCO,2
2022,TEA_operacional,MUJER,20-24,TOME,1
2022,TEA_operacional,MUJER,20-24,VALDIVIA,2
2022,TEA_operacional,MUJER,20-24,VALLENAR,1
2022,TEA_operacional,MUJER,20-24,VILLARRICA,2
2022,TEA_operacional,MUJER,20-24,VINA DEL MAR,1
2022,TEA_operacional,MUJER,25-29,ANTOFAGASTA,1
2022,TEA_operacional,MUJER,25-29,ARICA,1
2022,TEA_operacional,MUJER,25-29,CERRILLOS,1
2022,TEA_operacional,MUJER,25-29,COLLIPULLI,1
2022,TEA_operacional,MUJER,25-29,EL BOSQUE,1
2022,TEA_operacional,MUJER,25-29,IQUIQUE,1
2022,TEA_operacional,MUJER,25-29,NUNOA,1
2022,TEA_operacional,MUJER,25-29,PAINE,1
2022,TEA_operacional,MUJER,25-29,PUDAHUEL,1
2022,TEA_operacional,MUJER,25-29,PUENTE ALTO,2
2022,TEA_operacional,MUJER,25-29,RANCAGUA,1
2022,TEA_operacional,MUJER,25-29,SAN BERNARDO,1
2022,TEA_operacional,MUJER,25-29,SANTIAGO,2
2022,TEA_operacional,MUJER,25-29,TEMUCO,1
2022,TEA_operacional,MUJER,25-29,TOME,1
2022,TEA_operacional,MUJER,25-29,VALLENAR,2
2022,TEA_operacional,MUJER,25-29,VALPARAISO,1
2022,TEA_operacional,MUJER,30-34,COPIAPO,1
2022,TEA_operacional,MUJER,30-34,LINARES,1
2022,TEA_operacional,MUJER,30-34,OSORNO,1
2022,TEA_operacional,MUJER,30-34,PAINE,1
2022,TEA_operacional,MUJER,30-34,PUERTO MONTT,1
2022,TEA_operacional,MUJER,30-34,QUILPUE,1
2022,TEA_operacional,MUJER,30-34,SAN CARLOS,1
2022,TEA_operacional,MUJER,30-34,SAN PEDRO DE LA PAZ,1
2022,TEA_operacional,MUJER,30-34,VALPARAISO,1
2022,TEA_operacional,MUJER,30-34,VINA DEL MAR,1
2022,TEA_operacional,MUJER,35-39,CERRO NAVIA,1
2022,TEA_operacional,MUJER,35-39,CHILLAN,1
2022,TEA_operacional,MUJER,35-39,COIHAIQUE,1
2022,TEA_operacional,MUJER,35-39,EL BOSQUE,2
2022,TEA_operacional,MUJER,35-39,LAMPA,1
2022,TEA_operacional,MUJER,35-39,PROVIDENCIA,1
2022,TEA_operacional,MUJER,35-39,SAN PEDRO DE LA PAZ,1
2022,TEA_operacional,MUJER,35-39,SANTIAGO,1
2022,TEA_operacional,MUJER,35-39,TALCAHUANO,1
2022,TEA_operacional,MUJER,35-39,VALDIVIA,1
2022,TEA_operacional,MUJER,35-39,VICTORIA,1
2022,TEA_operacional,MUJER,35-39,VILLA ALEMANA,1
2022,TEA_operacional,MUJER,40-44,QUINTA NORMAL,1
2022,TEA_operacional,MUJER,45-49,COIHAIQUE,1
2022,TEA_operacional,MUJER,45-49,MACUL,1
2022,TEA_operacional,MUJER,45-49,NUNOA,2
2022,TEA_operacional,MUJER,45-49,OVALLE,1
2022,TEA_operacional,MUJER,45-49,TEMUCO,1
2022,TEA_operacional,MUJER,5-9,ALTO HOSPICIO,2
2022,TEA_operacional,MUJER,5-9,ANGOL,4
2022,TEA_operacional,MUJER,5-9,ANTOFAGASTA,8
2022,TEA_operacional,MUJER,5-9,ARICA,5
2022,TEA_operacional,MUJER,5-9,BUIN,1
2022,TEA_operacional,MUJER,5-9,BULNES,1
2022,TEA_operacional,MUJER,5-9,CALAMA,2
2022,TEA_operacional,MUJER,5-9,CALERA,2
2022,TEA_operacional,MUJER,5-9,CASTRO,1
2022,TEA_operacional,MUJER,5-9,CATEMU,1
2022,TEA_operacional,MUJER,5-9,CAUQUENES,1
2022,TEA_operacional,MUJER,5-9,CERRILLOS,1
2022,TEA_operacional,MUJER,5-9,CERRO NAVIA,2
2022,TEA_operacional,MUJER,5-9,CHILLAN,6
2022,TEA_operacional,MUJER,5-9,COBQUECURA,1
2022,TEA_operacional,MUJER,5-9,COIHUECO,1
2022,TEA_operacional,MUJER,5-9,COLINA,2
2022,TEA_operacional,MUJER,5-9,COLTAUCO,1
2022,TEA_operacional,MUJER,5-9,CON CON,1
2022,TEA_operacional,MUJER,5-9,CONCEPCION,6
2022,TEA_operacional,MUJER,5-9,COQUIMBO,5
2022,TEA_operacional,MUJER,5-9,CORONEL,1
2022,TEA_operacional,MUJER,5-9,CURANILAHUE,1
2022,TEA_operacional,MUJER,5-9,EL BOSQUE,2
2022,TEA_operacional,MUJER,5-9,ESTACION CENTRAL,1
2022,TEA_operacional,MUJER,5-9,FRUTILLAR,1
2022,TEA_operacional,MUJER,5-9,HIJUELAS,1
2022,TEA_operacional,MUJER,5-9,HUALPEN,7
2022,TEA_operacional,MUJER,5-9,HUALQUI,1
2022,TEA_operacional,MUJER,5-9,HUECHURABA,1
2022,TEA_operacional,MUJER,5-9,INDEPENDENCIA,1
2022,TEA_operacional,MUJER,5-9,LA CRUZ,2
2022,TEA_operacional,MUJER,5-9,LA FLORIDA,3
2022,TEA_operacional,MUJER,5-9,LA PINTANA,1
2022,TEA_operacional,MUJER,5-9,LA SERENA,6
2022,TEA_operacional,MUJER,5-9,LA UNION,1
2022,TEA_operacional,MUJER,5-9,LAS CONDES,1
2022,TEA_operacional,MUJER,5-9,LAUTARO,1
2022,TEA_operacional,MUJER,5-9,LINARES,2
2022,TEA_operacional,MUJER,5-9,LO ESPEJO,2
2022,TEA_operacional,MUJER,5-9,LOS ANGELES,4
2022,TEA_operacional,MUJER,5-9,LOS SAUCES,1
2022,TEA_operacional,MUJER,5-9,LOTA,1
2022,TEA_operacional,MUJER,5-9,MAIPU,1
2022,TEA_operacional,MUJER,5-9,NATALES,1
2022,TEA_operacional,MUJER,5-9,OLMUE,1
2022,TEA_operacional,MUJER,5-9,OSORNO,2
2022,TEA_operacional,MUJER,5-9,OVALLE,3
2022,TEA_operacional,MUJER,5-9,PENALOLEN,2
2022,TEA_operacional,MUJER,5-9,PIRQUE,1
2022,TEA_operacional,MUJER,5-9,PUCHUNCAVI,1
2022,TEA_operacional,MUJER,5-9,PUENTE ALTO,10
2022,TEA_operacional,MUJER,5-9,PUERTO MONTT,1
2022,TEA_operacional,MUJER,5-9,PUREN,1
2022,TEA_operacional,MUJER,5-9,QUILICURA,2
2022,TEA_operacional,MUJER,5-9,QUILLECO,1
2022,TEA_operacional,MUJER,5-9,QUILLOTA,1
2022,TEA_operacional,MUJER,5-9,QUILPUE,2
2022,TEA_operacional,MUJER,5-9,QUINTA NORMAL,1
2022,TEA_operacional,MUJER,5-9,RANCAGUA,3
2022,TEA_operacional,MUJER,5-9,RECOLETA,1
2022,TEA_operacional,MUJER,5-9,RIO HURTADO,1
2022,TEA_operacional,MUJER,5-9,SAGRADA FAMILIA,1
2022,TEA_operacional,MUJER,5-9,SAN ANTONIO,2
2022,TEA_operacional,MUJER,5-9,SAN BERNARDO,3
2022,TEA_operacional,MUJER,5-9,SAN CARLOS,2
2022,TEA_operacional,MUJER,5-9,SAN FERNANDO,1
2022,TEA_operacional,MUJER,5-9,SAN JOAQUIN,4
2022,TEA_operacional,MUJER,5-9,SAN PABLO,1
2022,TEA_operacional,MUJER,5-9,SAN PEDRO DE LA PAZ,1
2022,TEA_operacional,MUJER,5-9,SAN RAMON,1
2022,TEA_operacional,MUJER,5-9,SANTIAGO,3
2022,TEA_operacional,MUJER,5-9,TALCA,1
2022,TEA_operacional,MUJER,5-9,TALCAHUANO,3
2022,TEA_operacional,MUJER,5-9,TEMUCO,1
2022,TEA_operacional,MUJER,5-9,TOCOPILLA,1
2022,TEA_operacional,MUJER,5-9,TOME,1
2022,TEA_operacional,MUJER,5-9,TREGUACO,1
2022,TEA_operacional,MUJER,5-9,VALDIVIA,3
2022,TEA_operacional,MUJER,5-9,VALPARAISO,3
2022,TEA_operacional,MUJER,5-9,VILLA ALEMANA,3
2022,TEA_operacional,MUJER,5-9,VILLARRICA,1
2022,TEA_operacional,MUJER,5-9,VINA DEL MAR,1
2022,TEA_operacional,MUJER,55-59,CONCEPCION,1
2022,TEA_operacional,MUJER,55-59,EL BOSQUE,1
2022,TEA_operacional,MUJER,55-59,LA FLORIDA,1
2022,TEA_operacional,MUJER,55-59,MAIPU,1
2022,TEA_operacional,MUJER,55-59,PUNTA ARENAS,1
2022,TEA_operacional,MUJER,60-64,SAN BERNARDO,1
2022,TEA_operacional,MUJER,65-69,LA REINA,1
2022,TEA_operacional,MUJER,65-69,PUENTE ALTO,1
2022,TEA_operacional,MUJER,70-74,MACHALI,1
2022,TEA_operacional,MUJER,70-74,VINA DEL MAR,1
2022,TEA_operacional,MUJER,75-79,CHILLAN,1
2022,TEA_operacional,,5-9,SAN BERNARDO,1
2023,TEA_operacional,HOMBRE,0-4,ALGARROBO,1
2023,TEA_operacional,HOMBRE,0-4,ALHUE,1
2023,TEA_operacional,HOMBRE,0-4,ALTO HOSPICIO,7
2023,TEA_operacional,HOMBRE,0-4,ANDACOLLO,3
2023,TEA_operacional,HOMBRE,0-4,ANGOL,6
2023,TEA_operacional,HOMBRE,0-4,ANTOFAGASTA,44
2023,TEA_operacional,HOMBRE,0-4,ARAUCO,1
2023,TEA_operacional,HOMBRE,0-4,ARICA,12
2023,TEA_operacional,HOMBRE,0-4,BUIN,5
2023,TEA_operacional,HOMBRE,0-4,BULNES,1
2023,TEA_operacional,HOMBRE,0-4,CABILDO,2
2023,TEA_operacional,HOMBRE,0-4,CABRERO,4
2023,TEA_operacional,HOMBRE,0-4,CALAMA,13
2023,TEA_operacional,HOMBRE,0-4,CALDERA,1
2023,TEA_operacional,HOMBRE,0-4,CALERA,1
2023,TEA_operacional,HOMBRE,0-4,CALERA DE TANGO,1
2023,TEA_operacional,HOMBRE,0-4,CANETE,2
2023,TEA_operacional,HOMBRE,0-4,CARTAGENA,2
2023,TEA_operacional,HOMBRE,0-4,CASABLANCA,1
2023,TEA_operacional,HOMBRE,0-4,CASTRO,4
2023,TEA_operacional,HOMBRE,0-4,CERRILLOS,5
2023,TEA_operacional,HOMBRE,0-4,CERRO NAVIA,5
2023,TEA_operacional,HOMBRE,0-4,CHEPICA,1
2023,TEA_operacional,HOMBRE,0-4,CHIGUAYANTE,3
2023,TEA_operacional,HOMBRE,0-4,CHILLAN,16
2023,TEA_operacional,HOMBRE,0-4,CHILLAN VIEJO,1
2023,TEA_operacional,HOMBRE,0-4,CHOLCHOL,2
2023,TEA_operacional,HOMBRE,0-4,COBQUECURA,1
2023,TEA_operacional,HOMBRE,0-4,CODEGUA,1
2023,TEA_operacional,HOMBRE,0-4,COIHAIQUE,3
2023,TEA_operacional,HOMBRE,0-4,COIHUECO,2
2023,TEA_operacional,HOMBRE,0-4,COLBUN,1
2023,TEA_operacional,HOMBRE,0-4,COLINA,8
2023,TEA_operacional,HOMBRE,0-4,COMBARBALA,1
2023,TEA_operacional,HOMBRE,0-4,CON CON,1
2023,TEA_operacional,HOMBRE,0-4,CONCEPCION,16
2023,TEA_operacional,HOMBRE,0-4,CONCHALI,6
2023,TEA_operacional,HOMBRE,0-4,COPIAPO,5
2023,TEA_operacional,HOMBRE,0-4,COQUIMBO,26
2023,TEA_operacional,HOMBRE,0-4,CORONEL,18
2023,TEA_operacional,HOMBRE,0-4,CURACAVI,1
2023,TEA_operacional,HOMBRE,0-4,CURICO,5
2023,TEA_operacional,HOMBRE,0-4,DALCAHUE,1
2023,TEA_operacional,HOMBRE,0-4,DIEGO DE ALMAGRO,2
2023,TEA_operacional,HOMBRE,0-4,DONIHUE,1
2023,TEA_operacional,HOMBRE,0-4,EL BOSQUE,15
2023,TEA_operacional,HOMBRE,0-4,EL MONTE,6
2023,TEA_operacional,HOMBRE,0-4,ERCILLA,1
2023,TEA_operacional,HOMBRE,0-4,ESTACION CENTRAL,5
2023,TEA_operacional,HOMBRE,0-4,FLORIDA,1
2023,TEA_operacional,HOMBRE,0-4,FREIRE,2
2023,TEA_operacional,HOMBRE,0-4,FREIRINA,2
2023,TEA_operacional,HOMBRE,0-4,FRUTILLAR,2
2023,TEA_operacional,HOMBRE,0-4,GALVARINO,2
2023,TEA_operacional,HOMBRE,0-4,GRANEROS,1
2023,TEA_operacional,HOMBRE,0-4,HIJUELAS,2
2023,TEA_operacional,HOMBRE,0-4,HUALPEN,4
2023,TEA_operacional,HOMBRE,0-4,HUALQUI,2
2023,TEA_operacional,HOMBRE,0-4,HUASCO,1
2023,TEA_operacional,HOMBRE,0-4,HUECHURABA,4
2023,TEA_operacional,HOMBRE,0-4,ILLAPEL,2
2023,TEA_operacional,HOMBRE,0-4,INDEPENDENCIA,4
2023,TEA_operacional,HOMBRE,0-4,IQUIQUE,13
2023,TEA_operacional,HOMBRE,0-4,ISLA DE MAIPO,1
2023,TEA_operacional,HOMBRE,0-4,LA CISTERNA,4
2023,TEA_operacional,HOMBRE,0-4,LA CRUZ,1
2023,TEA_operacional,HOMBRE,0-4,LA FLORIDA,24
2023,TEA_operacional,HOMBRE,0-4,LA GRANJA,4
2023,TEA_operacional,HOMBRE,0-4,LA LIGUA,1
2023,TEA_operacional,HOMBRE,0-4,LA PINTANA,13
2023,TEA_operacional,HOMBRE,0-4,LA REINA,1
2023,TEA_operacional,HOMBRE,0-4,LA SERENA,24
2023,TEA_operacional,HOMBRE,0-4,LAMPA,6
2023,TEA_operacional,HOMBRE,0-4,LAS CONDES,1
2023,TEA_operacional,HOMBRE,0-4,LAUTARO,1
2023,TEA_operacional,HOMBRE,0-4,LEBU,1
2023,TEA_operacional,HOMBRE,0-4,LIMACHE,1
2023,TEA_operacional,HOMBRE,0-4,LINARES,15
2023,TEA_operacional,HOMBRE,0-4,LLAILLAY,1
2023,TEA_operacional,HOMBRE,0-4,LLANQUIHUE,1
2023,TEA_operacional,HOMBRE,0-4,LO ESPEJO,9
2023,TEA_operacional,HOMBRE,0-4,LO PRADO,1
2023,TEA_operacional,HOMBRE,0-4,LOLOL,1
2023,TEA_operacional,HOMBRE,0-4,LONCOCHE,1
2023,TEA_operacional,HOMBRE,0-4,LONGAVI,2
2023,TEA_operacional,HOMBRE,0-4,LOS ANDES,2
2023,TEA_operacional,HOMBRE,0-4,LOS ANGELES,9
2023,TEA_operacional,HOMBRE,0-4,LOS LAGOS,2
2023,TEA_operacional,HOMBRE,0-4,LOTA,7
2023,TEA_operacional,HOMBRE,0-4,MACHALI,4
2023,TEA_operacional,HOMBRE,0-4,MACUL,1
2023,TEA_operacional,HOMBRE,0-4,MAIPU,25
2023,TEA_operacional,HOMBRE,0-4,MEJILLONES,3
2023,TEA_operacional,HOMBRE,0-4,MELIPILLA,3
2023,TEA_operacional,HOMBRE,0-4,MOLINA,2
2023,TEA_operacional,HOMBRE,0-4,MULCHEN,2
2023,TEA_operacional,HOMBRE,0-4,NACIMIENTO,1
2023,TEA_operacional,HOMBRE,0-4,NEGRETE,1
2023,TEA_operacional,HOMBRE,0-4,NINHUE,1
2023,TEA_operacional,HOMBRE,0-4,NUEVA IMPERIAL,1
2023,TEA_operacional,HOMBRE,0-4,NUNOA,3
2023,TEA_operacional,HOMBRE,0-4,OLIVAR,1
2023,TEA_operacional,HOMBRE,0-4,OSORNO,9
2023,TEA_operacional,HOMBRE,0-4,OVALLE,7
2023,TEA_operacional,HOMBRE,0-4,PADRE HURTADO,2
2023,TEA_operacional,HOMBRE,0-4,PADRE LAS CASAS,2
2023,TEA_operacional,HOMBRE,0-4,PAILLACO,1
2023,TEA_operacional,HOMBRE,0-4,PAINE,3
2023,TEA_operacional,HOMBRE,0-4,PAREDONES,1
2023,TEA_operacional,HOMBRE,0-4,PARRAL,4
2023,TEA_operacional,HOMBRE,0-4,PEDRO AGUIRRE CERDA,7
2023,TEA_operacional,HOMBRE,0-4,PELARCO,1
2023,TEA_operacional,HOMBRE,0-4,PEMUCO,1
2023,TEA_operacional,HOMBRE,0-4,PENAFLOR,2
2023,TEA_operacional,HOMBRE,0-4,PENALOLEN,9
2023,TEA_operacional,HOMBRE,0-4,PENCO,3
2023,TEA_operacional,HOMBRE,0-4,PICHIDEGUA,1
2023,TEA_operacional,HOMBRE,0-4,PICHILEMU,1
2023,TEA_operacional,HOMBRE,0-4,PLACILLA,1
2023,TEA_operacional,HOMBRE,0-4,POZO ALMONTE,1
2023,TEA_operacional,HOMBRE,0-4,PROVIDENCIA,2
2023,TEA_operacional,HOMBRE,0-4,PUCHUNCAVI,1
2023,TEA_operacional,HOMBRE,0-4,PUCON,2
2023,TEA_operacional,HOMBRE,0-4,PUDAHUEL,6
2023,TEA_operacional,HOMBRE,0-4,PUENTE ALTO,36
2023,TEA_operacional,HOMBRE,0-4,PUERTO MONTT,8
2023,TEA_operacional,HOMBRE,0-4,PUERTO VARAS,2
2023,TEA_operacional,HOMBRE,0-4,PUNITAQUI,2
2023,TEA_operacional,HOMBRE,0-4,PUNTA ARENAS,8
2023,TEA_operacional,HOMBRE,0-4,QUILICURA,11
2023,TEA_operacional,HOMBRE,0-4,QUILLON,3
2023,TEA_operacional,HOMBRE,0-4,QUILLOTA,3
2023,TEA_operacional,HOMBRE,0-4,QUILPUE,8
2023,TEA_operacional,HOMBRE,0-4,QUINTA NORMAL,2
2023,TEA_operacional,HOMBRE,0-4,QUINTERO,1
2023,TEA_operacional,HOMBRE,0-4,QUIRIHUE,1
2023,TEA_operacional,HOMBRE,0-4,RANCAGUA,18
2023,TEA_operacional,HOMBRE,0-4,RAUCO,1
2023,TEA_operacional,HOMBRE,0-4,RECOLETA,8
2023,TEA_operacional,HOMBRE,0-4,RENAICO,1
2023,TEA_operacional,HOMBRE,0-4,RENCA,7
2023,TEA_operacional,HOMBRE,0-4,RENGO,2
2023,TEA_operacional,HOMBRE,0-4,RETIRO,2
2023,TEA_operacional,HOMBRE,0-4,RIO CLARO,1
2023,TEA_operacional,HOMBRE,0-4,RIO NEGRO,1
2023,TEA_operacional,HOMBRE,0-4,SAN ANTONIO,5
2023,TEA_operacional,HOMBRE,0-4,SAN BERNARDO,21
2023,TEA_operacional,HOMBRE,0-4,SAN CARLOS,5
2023,TEA_operacional,HOMBRE,0-4,SAN CLEMENTE,2
2023,TEA_operacional,HOMBRE,0-4,SAN ESTEBAN,2
2023,TEA_operacional,HOMBRE,0-4,SAN FABIAN,2
2023,TEA_operacional,HOMBRE,0-4,SAN FELIPE,5
