year,definition,role,sex,age,records
2019,TEA_operacional,solo_secundario,MUJER,68.0,1
2019,TEA_operacional,solo_secundario,,11.0,1
2020,TEA_operacional,principal,HOMBRE,0.0,1
2020,TEA_operacional,principal,HOMBRE,1.0,1
2020,TEA_operacional,principal,HOMBRE,2.0,1
2020,TEA_operacional,principal,HOMBRE,3.0,2
2020,TEA_operacional,principal,HOMBRE,4.0,4
2020,TEA_operacional,principal,HOMBRE,5.0,4
2020,TEA_operacional,principal,HOMBRE,6.0,3
2020,TEA_operacional,principal,HOMBRE,7.0,2
2020,TEA_operacional,principal,HOMBRE,8.0,2
2020,TEA_operacional,principal,HOMBRE,9.0,10
2020,TEA_operacional,principal,HOMBRE,10.0,8
2020,TEA_operacional,principal,HOMBRE,11.0,9
2020,TEA_operacional,principal,HOMBRE,12.0,4
2020,TEA_operacional,principal,HOMBRE,13.0,8
2020,TEA_operacional,principal,HOMBRE,14.0,8
2020,TEA_operacional,principal,HOMBRE,15.0,12
2020,TEA_operacional,principal,HOMBRE,16.0,4
2020,TEA_operacional,principal,HOMBRE,17.0,8
2020,TEA_operacional,principal,HOMBRE,18.0,6
2020,TEA_operacional,principal,HOMBRE,19.0,5
2020,TEA_operacional,principal,HOMBRE,20.0,2
2020,TEA_operacional,principal,HOMBRE,22.0,5
2020,TEA_operacional,principal,HOMBRE,23.0,2
2020,TEA_operacional,principal,HOMBRE,25.0,2
2020,TEA_operacional,principal,HOMBRE,26.0,2
2020,TEA_operacional,principal,HOMBRE,30.0,1
2020,TEA_operacional,principal,HOMBRE,33.0,1
2020,TEA_operacional,principal,HOMBRE,34.0,1
2020,TEA_operacional,principal,HOMBRE,35.0,1
2020,TEA_operacional,principal,HOMBRE,37.0,1
2020,TEA_operacional,principal,MUJER,4.0,2
2020,TEA_operacional,principal,MUJER,6.0,2
2020,TEA_operacional,principal,MUJER,9.0,1
2020,TEA_operacional,principal,MUJER,10.0,2
2020,TEA_operacional,principal,MUJER,11.0,1
2020,TEA_operacional,principal,MUJER,12.0,1
2020,TEA_operacional,principal,MUJER,13.0,5
2020,TEA_operacional,principal,MUJER,14.0,4
2020,TEA_operacional,principal,MUJER,15.0,1
2020,TEA_operacional,principal,MUJER,16.0,1
2020,TEA_operacional,principal,MUJER,17.0,2
2020,TEA_operacional,principal,MUJER,18.0,3
2020,TEA_operacional,principal,MUJER,21.0,3
2020,TEA_operacional,principal,MUJER,22.0,3
2020,TEA_operacional,principal,MUJER,27.0,1
2020,TEA_operacional,principal_y_secundario,HOMBRE,10.0,1
2020,TEA_operacional,principal_y_secundario,HOMBRE,11.0,1
2020,TEA_operacional,principal_y_secundario,HOMBRE,13.0,1
2020,TEA_operacional,principal_y_secundario,HOMBRE,14.0,1
2020,TEA_operacional,principal_y_secundario,MUJER,14.0,1
2020,TEA_operacional,solo_secundario,HOMBRE,0.0,17
2020,TEA_operacional,solo_secundario,HOMBRE,1.0,27
2020,TEA_operacional,solo_secundario,HOMBRE,2.0,33
2020,TEA_operacional,solo_secundario,HOMBRE,3.0,91
2020,TEA_operacional,solo_secundario,HOMBRE,4.0,78
2020,TEA_operacional,solo_secundario,HOMBRE,5.0,70
2020,TEA_operacional,solo_secundario,HOMBRE,6.0,71
2020,TEA_operacional,solo_secundario,HOMBRE,7.0,56
2020,TEA_operacional,solo_secundario,HOMBRE,8.0,53
2020,TEA_operacional,solo_secundario,HOMBRE,9.0,54
2020,TEA_operacional,solo_secundario,HOMBRE,10.0,69
2020,TEA_operacional,solo_secundario,HOMBRE,11.0,53
2020,TEA_operacional,solo_secundario,HOMBRE,12.0,48
2020,TEA_operacional,solo_secundario,HOMBRE,13.0,47
2020,TEA_operacional,solo_secundario,HOMBRE,14.0,59
2020,TEA_operacional,solo_secundario,HOMBRE,15.0,45
2020,TEA_operacional,solo_secundario,HOMBRE,16.0,27
2020,TEA_operacional,solo_secundario,HOMBRE,17.0,28
2020,TEA_operacional,solo_secundario,HOMBRE,18.0,21
2020,TEA_operacional,solo_secundario,HOMBRE,19.0,13
2020,TEA_operacional,solo_secundario,HOMBRE,20.0,3
2020,TEA_operacional,solo_secundario,HOMBRE,21.0,9
2020,TEA_operacional,solo_secundario,HOMBRE,22.0,15
2020,TEA_operacional,solo_secundario,HOMBRE,23.0,8
2020,TEA_operacional,solo_secundario,HOMBRE,24.0,3
2020,TEA_operacional,solo_secundario,HOMBRE,25.0,10
2020,TEA_operacional,solo_secundario,HOMBRE,26.0,5
2020,TEA_operacional,solo_secundario,HOMBRE,27.0,6
2020,TEA_operacional,solo_secundario,HOMBRE,28.0,2
2020,TEA_operacional,solo_secundario,HOMBRE,29.0,3
2020,TEA_operacional,solo_secundario,HOMBRE,30.0,5
2020,TEA_operacional,solo_secundario,HOMBRE,31.0,5
2020,TEA_operacional,solo_secundario,HOMBRE,32.0,5
2020,TEA_operacional,solo_secundario,HOMBRE,33.0,5
2020,TEA_operacional,solo_secundario,HOMBRE,34.0,4
2020,TEA_operacional,solo_secundario,HOMBRE,35.0,4
2020,TEA_operacional,solo_secundario,HOMBRE,36.0,1
2020,TEA_operacional,solo_secundario,HOMBRE,37.0,2
2020,TEA_operacional,solo_secundario,HOMBRE,39.0,1
2020,TEA_operacional,solo_secundario,HOMBRE,40.0,4
2020,TEA_operacional,solo_secundario,HOMBRE,41.0,3
2020,TEA_operacional,solo_secundario,HOMBRE,42.0,1
2020,TEA_operacional,solo_secundario,HOMBRE,44.0,1
2020,TEA_operacional,solo_secundario,HOMBRE,45.0,1
2020,TEA_operacional,solo_secundario,HOMBRE,46.0,1
2020,TEA_operacional,solo_secundario,HOMBRE,49.0,1
2020,TEA_operacional,solo_secundario,HOMBRE,50.0,1
2020,TEA_operacional,solo_secundario,HOMBRE,58.0,1
2020,TEA_operacional,solo_secundario,HOMBRE,59.0,1
2020,TEA_operacional,solo_secundario,HOMBRE,64.0,1
2020,TEA_operacional,solo_secundario,HOMBRE,66.0,1
2020,TEA_operacional,solo_secundario,HOMBRE,71.0,1
2020,TEA_operacional,solo_secundario,HOMBRE,91.0,1
2020,TEA_operacional,solo_secundario,MUJER,0.0,13
2020,TEA_operacional,solo_secundario,MUJER,1.0,15
2020,TEA_operacional,solo_secundario,MUJER,2.0,19
2020,TEA_operacional,solo_secundario,MUJER,3.0,21
2020,TEA_operacional,solo_secundario,MUJER,4.0,31
2020,TEA_operacional,solo_secundario,MUJER,5.0,20
2020,TEA_operacional,solo_secundario,MUJER,6.0,16
2020,TEA_operacional,solo_secundario,MUJER,7.0,15
2020,TEA_operacional,solo_secundario,MUJER,8.0,30
2020,TEA_operacional,solo_secundario,MUJER,9.0,17
2020,TEA_operacional,solo_secundario,MUJER,10.0,11
2020,TEA_operacional,solo_secundario,MUJER,11.0,18
2020,TEA_operacional,solo_secundario,MUJER,12.0,20
2020,TEA_operacional,solo_secundario,MUJER,13.0,20
2020,TEA_operacional,solo_secundario,MUJER,14.0,19
2020,TEA_operacional,solo_secundario,MUJER,15.0,13
2020,TEA_operacional,solo_secundario,MUJER,16.0,8
2020,TEA_operacional,solo_secundario,MUJER,17.0,8
2020,TEA_operacional,solo_secundario,MUJER,18.0,7
2020,TEA_operacional,solo_secundario,MUJER,19.0,3
2020,TEA_operacional,solo_secundario,MUJER,20.0,2
2020,TEA_operacional,solo_secundario,MUJER,22.0,1
2020,TEA_operacional,solo_secundario,MUJER,24.0,3
2020,TEA_operacional,solo_secundario,MUJER,25.0,3
2020,TEA_operacional,solo_secundario,MUJER,26.0,4
2020,TEA_operacional,solo_secundario,MUJER,27.0,2
2020,TEA_operacional,solo_secundario,MUJER,28.0,4
2020,TEA_operacional,solo_secundario,MUJER,29.0,2
2020,TEA_operacional,solo_secundario,MUJER,31.0,2
2020,TEA_operacional,solo_secundario,MUJER,33.0,3
2020,TEA_operacional,solo_secundario,MUJER,37.0,5
2020,TEA_operacional,solo_secundario,MUJER,38.0,2
2020,TEA_operacional,solo_secundario,MUJER,39.0,2
2020,TEA_operacional,solo_secundario,MUJER,40.0,1
2020,TEA_operacional,solo_secundario,MUJER,43.0,1
2020,TEA_operacional,solo_secundario,MUJER,46.0,1
2020,TEA_operacional,solo_secundario,MUJER,55.0,1
2020,TEA_operacional,solo_secundario,MUJER,63.0,1
2020,TEA_operacional,solo_secundario,MUJER,72.0,1
2020,TEA_operacional,solo_secundario,MUJER,76.0,1
2021,TEA_operacional,principal,HOMBRE,1.0,1
2021,TEA_operacional,principal,HOMBRE,2.0,7
2021,TEA_operacional,principal,HOMBRE,3.0,6
2021,TEA_operacional,principal,HOMBRE,4.0,2
2021,TEA_operacional,principal,HOMBRE,5.0,6
2021,TEA_operacional,principal,HOMBRE,6.0,4
2021,TEA_operacional,principal,HOMBRE,8.0,6
2021,TEA_operacional,principal,HOMBRE,9.0,5
2021,TEA_operacional,principal,HOMBRE,10.0,2
2021,TEA_operacional,principal,HOMBRE,11.0,4
2021,TEA_operacional,principal,HOMBRE,12.0,4
2021,TEA_operacional,principal,HOMBRE,13.0,7
2021,TEA_operacional,principal,HOMBRE,14.0,10
2021,TEA_operacional,principal,HOMBRE,15.0,8
2021,TEA_operacional,principal,HOMBRE,16.0,11
2021,TEA_operacional,principal,HOMBRE,17.0,3
2021,TEA_operacional,principal,HOMBRE,18.0,6
2021,TEA_operacional,principal,HOMBRE,19.0,12
2021,TEA_operacional,principal,HOMBRE,20.0,7
2021,TEA_operacional,principal,HOMBRE,21.0,5
2021,TEA_operacional,principal,HOMBRE,22.0,2
2021,TEA_operacional,principal,HOMBRE,23.0,2
2021,TEA_operacional,principal,HOMBRE,24.0,1
2021,TEA_operacional,principal,HOMBRE,25.0,3
2021,TEA_operacional,principal,HOMBRE,26.0,3
2021,TEA_operacional,principal,HOMBRE,27.0,2
2021,TEA_operacional,principal,HOMBRE,29.0,1
2021,TEA_operacional,principal,HOMBRE,30.0,3
2021,TEA_operacional,principal,HOMBRE,31.0,5
2021,TEA_operacional,principal,HOMBRE,32.0,1
2021,TEA_operacional,principal,HOMBRE,33.0,2
2021,TEA_operacional,principal,HOMBRE,34.0,2
2021,TEA_operacional,principal,HOMBRE,36.0,4
2021,TEA_operacional,principal,HOMBRE,37.0,1
2021,TEA_operacional,principal,MUJER,1.0,3
2021,TEA_operacional,principal,MUJER,2.0,3
2021,TEA_operacional,principal,MUJER,3.0,3
2021,TEA_operacional,principal,MUJER,5.0,2
2021,TEA_operacional,principal,MUJER,7.0,2
2021,TEA_operacional,principal,MUJER,8.0,1
2021,TEA_operacional,principal,MUJER,9.0,1
2021,TEA_operacional,principal,MUJER,10.0,1
2021,TEA_operacional,principal,MUJER,11.0,3
2021,TEA_operacional,principal,MUJER,12.0,4
2021,TEA_operacional,principal,MUJER,13.0,4
2021,TEA_operacional,principal,MUJER,14.0,2
2021,TEA_operacional,principal,MUJER,15.0,1
2021,TEA_operacional,principal,MUJER,17.0,1
2021,TEA_operacional,principal,MUJER,19.0,1
2021,TEA_operacional,principal,MUJER,20.0,1
2021,TEA_operacional,principal,MUJER,25.0,2
2021,TEA_operacional,principal_y_secundario,HOMBRE,12.0,1
2021,TEA_operacional,principal_y_secundario,HOMBRE,17.0,1
2021,TEA_operacional,principal_y_secundario,MUJER,13.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,0.0,11
2021,TEA_operacional,solo_secundario,HOMBRE,1.0,19
2021,TEA_operacional,solo_secundario,HOMBRE,2.0,92
2021,TEA_operacional,solo_secundario,HOMBRE,3.0,106
2021,TEA_operacional,solo_secundario,HOMBRE,4.0,118
2021,TEA_operacional,solo_secundario,HOMBRE,5.0,112
2021,TEA_operacional,solo_secundario,HOMBRE,6.0,132
2021,TEA_operacional,solo_secundario,HOMBRE,7.0,98
2021,TEA_operacional,solo_secundario,HOMBRE,8.0,121
2021,TEA_operacional,solo_secundario,HOMBRE,9.0,83
2021,TEA_operacional,solo_secundario,HOMBRE,10.0,89
2021,TEA_operacional,solo_secundario,HOMBRE,11.0,105
2021,TEA_operacional,solo_secundario,HOMBRE,12.0,83
2021,TEA_operacional,solo_secundario,HOMBRE,13.0,69
2021,TEA_operacional,solo_secundario,HOMBRE,14.0,72
2021,TEA_operacional,solo_secundario,HOMBRE,15.0,51
2021,TEA_operacional,solo_secundario,HOMBRE,16.0,38
2021,TEA_operacional,solo_secundario,HOMBRE,17.0,28
2021,TEA_operacional,solo_secundario,HOMBRE,18.0,23
2021,TEA_operacional,solo_secundario,HOMBRE,19.0,18
2021,TEA_operacional,solo_secundario,HOMBRE,20.0,27
2021,TEA_operacional,solo_secundario,HOMBRE,21.0,12
2021,TEA_operacional,solo_secundario,HOMBRE,22.0,9
2021,TEA_operacional,solo_secundario,HOMBRE,23.0,7
2021,TEA_operacional,solo_secundario,HOMBRE,24.0,12
2021,TEA_operacional,solo_secundario,HOMBRE,25.0,10
2021,TEA_operacional,solo_secundario,HOMBRE,26.0,10
2021,TEA_operacional,solo_secundario,HOMBRE,27.0,5
2021,TEA_operacional,solo_secundario,HOMBRE,28.0,11
2021,TEA_operacional,solo_secundario,HOMBRE,29.0,14
2021,TEA_operacional,solo_secundario,HOMBRE,30.0,6
2021,TEA_operacional,solo_secundario,HOMBRE,31.0,4
2021,TEA_operacional,solo_secundario,HOMBRE,32.0,5
2021,TEA_operacional,solo_secundario,HOMBRE,33.0,4
2021,TEA_operacional,solo_secundario,HOMBRE,35.0,6
2021,TEA_operacional,solo_secundario,HOMBRE,36.0,3
2021,TEA_operacional,solo_secundario,HOMBRE,37.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,38.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,39.0,3
2021,TEA_operacional,solo_secundario,HOMBRE,40.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,42.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,43.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,44.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,45.0,2
2021,TEA_operacional,solo_secundario,HOMBRE,46.0,2
2021,TEA_operacional,solo_secundario,HOMBRE,47.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,48.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,51.0,3
2021,TEA_operacional,solo_secundario,HOMBRE,52.0,2
2021,TEA_operacional,solo_secundario,HOMBRE,54.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,55.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,57.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,59.0,2
2021,TEA_operacional,solo_secundario,HOMBRE,64.0,2
2021,TEA_operacional,solo_secundario,HOMBRE,66.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,69.0,2
2021,TEA_operacional,solo_secundario,HOMBRE,74.0,2
2021,TEA_operacional,solo_secundario,HOMBRE,77.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,81.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,82.0,1
2021,TEA_operacional,solo_secundario,HOMBRE,87.0,1
2021,TEA_operacional,solo_secundario,MUJER,0.0,5
2021,TEA_operacional,solo_secundario,MUJER,1.0,12
2021,TEA_operacional,solo_secundario,MUJER,2.0,24
2021,TEA_operacional,solo_secundario,MUJER,3.0,33
2021,TEA_operacional,solo_secundario,MUJER,4.0,29
2021,TEA_operacional,solo_secundario,MUJER,5.0,31
2021,TEA_operacional,solo_secundario,MUJER,6.0,28
2021,TEA_operacional,solo_secundario,MUJER,7.0,17
2021,TEA_operacional,solo_secundario,MUJER,8.0,27
2021,TEA_operacional,solo_secundario,MUJER,9.0,11
2021,TEA_operacional,solo_secundario,MUJER,10.0,16
2021,TEA_operacional,solo_secundario,MUJER,11.0,28
2021,TEA_operacional,solo_secundario,MUJER,12.0,40
2021,TEA_operacional,solo_secundario,MUJER,13.0,45
2021,TEA_operacional,solo_secundario,MUJER,14.0,43
2021,TEA_operacional,solo_secundario,MUJER,15.0,25
2021,TEA_operacional,solo_secundario,MUJER,16.0,9
2021,TEA_operacional,solo_secundario,MUJER,17.0,17
2021,TEA_operacional,solo_secundario,MUJER,18.0,11
2021,TEA_operacional,solo_secundario,MUJER,19.0,11
2021,TEA_operacional,solo_secundario,MUJER,20.0,9
2021,TEA_operacional,solo_secundario,MUJER,21.0,3
2021,TEA_operacional,solo_secundario,MUJER,22.0,2
2021,TEA_operacional,solo_secundario,MUJER,23.0,2
2021,TEA_operacional,solo_secundario,MUJER,24.0,1
2021,TEA_operacional,solo_secundario,MUJER,25.0,5
2021,TEA_operacional,solo_secundario,MUJER,26.0,1
2021,TEA_operacional,solo_secundario,MUJER,27.0,3
2021,TEA_operacional,solo_secundario,MUJER,28.0,4
2021,TEA_operacional,solo_secundario,MUJER,31.0,2
2021,TEA_operacional,solo_secundario,MUJER,32.0,5
2021,TEA_operacional,solo_secundario,MUJER,33.0,3
2021,TEA_operacional,solo_secundario,MUJER,35.0,4
2021,TEA_operacional,solo_secundario,MUJER,36.0,3
2021,TEA_operacional,solo_secundario,MUJER,38.0,3
2021,TEA_operacional,solo_secundario,MUJER,41.0,1
2021,TEA_operacional,solo_secundario,MUJER,44.0,1
2021,TEA_operacional,solo_secundario,MUJER,48.0,1
2021,TEA_operacional,solo_secundario,MUJER,50.0,1
2021,TEA_operacional,solo_secundario,MUJER,52.0,1
2021,TEA_operacional,solo_secundario,MUJER,74.0,1
2021,TEA_operacional,solo_secundario,MUJER,79.0,1
2021,TEA_operacional,solo_secundario,,6.0,1
2022,TEA_operacional,principal,HOMBRE,1.0,1
2022,TEA_operacional,principal,HOMBRE,2.0,3
2022,TEA_operacional,principal,HOMBRE,3.0,14
2022,TEA_operacional,principal,HOMBRE,4.0,7
2022,TEA_operacional,principal,HOMBRE,5.0,3
2022,TEA_operacional,principal,HOMBRE,6.0,8
2022,TEA_operacional,principal,HOMBRE,7.0,4
2022,TEA_operacional,principal,HOMBRE,8.0,6
2022,TEA_operacional,principal,HOMBRE,9.0,3
2022,TEA_operacional,principal,HOMBRE,10.0,8
2022,TEA_operacional,principal,HOMBRE,11.0,13
2022,TEA_operacional,principal,HOMBRE,12.0,9
2022,TEA_operacional,principal,HOMBRE,13.0,12
2022,TEA_operacional,principal,HOMBRE,14.0,21
2022,TEA_operacional,principal,HOMBRE,15.0,24
2022,TEA_operacional,principal,HOMBRE,16.0,9
2022,TEA_operacional,principal,HOMBRE,17.0,11
2022,TEA_operacional,principal,HOMBRE,18.0,5
2022,TEA_operacional,principal,HOMBRE,19.0,7
2022,TEA_operacional,principal,HOMBRE,20.0,12
2022,TEA_operacional,principal,HOMBRE,21.0,3
2022,TEA_operacional,principal,HOMBRE,22.0,6
2022,TEA_operacional,principal,HOMBRE,23.0,3
2022,TEA_operacional,principal,HOMBRE,24.0,1
2022,TEA_operacional,principal,HOMBRE,26.0,2
2022,TEA_operacional,principal,HOMBRE,27.0,2
2022,TEA_operacional,principal,HOMBRE,29.0,1
2022,TEA_operacional,principal,HOMBRE,30.0,6
2022,TEA_operacional,principal,HOMBRE,31.0,1
2022,TEA_operacional,principal,HOMBRE,33.0,3
2022,TEA_operacional,principal,HOMBRE,34.0,1
2022,TEA_operacional,principal,HOMBRE,35.0,2
2022,TEA_operacional,principal,HOMBRE,36.0,1
2022,TEA_operacional,principal,HOMBRE,37.0,2
2022,TEA_operacional,principal,HOMBRE,38.0,2
2022,TEA_operacional,principal,HOMBRE,39.0,1
2022,TEA_operacional,principal,HOMBRE,45.0,2
2022,TEA_operacional,principal,HOMBRE,47.0,1
2022,TEA_operacional,principal,MUJER,2.0,3
2022,TEA_operacional,principal,MUJER,3.0,2
2022,TEA_operacional,principal,MUJER,4.0,1
2022,TEA_operacional,principal,MUJER,6.0,2
2022,TEA_operacional,principal,MUJER,7.0,1
2022,TEA_operacional,principal,MUJER,9.0,1
2022,TEA_operacional,principal,MUJER,10.0,1
2022,TEA_operacional,principal,MUJER,11.0,8
2022,TEA_operacional,principal,MUJER,12.0,8
2022,TEA_operacional,principal,MUJER,13.0,10
2022,TEA_operacional,principal,MUJER,14.0,8
2022,TEA_operacional,principal,MUJER,15.0,7
2022,TEA_operacional,principal,MUJER,16.0,4
2022,TEA_operacional,principal,MUJER,17.0,1
2022,TEA_operacional,principal,MUJER,18.0,1
2022,TEA_operacional,principal,MUJER,19.0,1
2022,TEA_operacional,principal,MUJER,23.0,1
2022,TEA_operacional,principal,MUJER,26.0,4
2022,TEA_operacional,principal,MUJER,31.0,1
2022,TEA_operacional,principal,MUJER,49.0,1
2022,TEA_operacional,principal_y_secundario,HOMBRE,3.0,1
2022,TEA_operacional,principal_y_secundario,HOMBRE,8.0,1
2022,TEA_operacional,principal_y_secundario,HOMBRE,10.0,1
2022,TEA_operacional,principal_y_secundario,HOMBRE,17.0,1
2022,TEA_operacional,principal_y_secundario,HOMBRE,38.0,1
2022,TEA_operacional,principal_y_secundario,MUJER,14.0,1
2022,TEA_operacional,principal_y_secundario,MUJER,19.0,1
2022,TEA_operacional,principal_y_secundario,MUJER,25.0,1
2022,TEA_operacional,solo_secundario,HOMBRE,0.0,13
2022,TEA_operacional,solo_secundario,HOMBRE,1.0,44
2022,TEA_operacional,solo_secundario,HOMBRE,2.0,151
2022,TEA_operacional,solo_secundario,HOMBRE,3.0,230
2022,TEA_operacional,solo_secundario,HOMBRE,4.0,244
2022,TEA_operacional,solo_secundario,HOMBRE,5.0,238
