year,definition,role,code_position,code3,records
2020,F84_historico,solo_secundario,principal,F70,1
2020,F84_historico,solo_secundario,principal,F71,1
2020,F84_historico,solo_secundario,principal,F72,1
2020,F84_historico,solo_secundario,principal,F73,1
2020,F84_historico,solo_secundario,principal,F79,1
2020,F84_historico,solo_secundario,principal,F80,2
2020,F84_historico,solo_secundario,principal,F82,1
2020,F84_historico,solo_secundario,principal,F89,1
2020,F84_historico,solo_secundario,principal,F90,1
2020,F84_historico,solo_secundario,principal,F91,23
2020,F84_historico,solo_secundario,principal,F92,2
2020,F84_historico,solo_secundario,principal,F93,2
2020,F84_historico,solo_secundario,principal,F94,1
2020,F84_historico,solo_secundario,principal,F98,4
2020,F84_historico,solo_secundario,principal,G04,5
2020,F84_historico,solo_secundario,principal,G06,2
2020,F84_historico,solo_secundario,principal,G21,2
2020,F84_historico,solo_secundario,principal,G24,1
2020,F84_historico,solo_secundario,principal,G25,3
2020,F84_historico,solo_secundario,principal,G31,1
2020,F84_historico,solo_secundario,principal,G40,138
2020,F84_historico,solo_secundario,principal,G41,18
2020,F84_historico,solo_secundario,principal,G43,1
2020,F84_historico,solo_secundario,principal,G44,1
2020,F84_historico,solo_secundario,principal,G47,5
2020,F84_historico,solo_secundario,principal,G71,1
2020,F84_historico,solo_secundario,principal,G80,6
2020,F84_historico,solo_secundario,principal,G82,1
2020,F84_historico,solo_secundario,principal,G91,7
2020,F84_historico,solo_secundario,principal,G93,5
2020,F84_historico,solo_secundario,principal,G97,1
2020,F84_historico,solo_secundario,principal,H42,1
2020,F84_historico,solo_secundario,principal,H47,1
2020,F84_historico,solo_secundario,principal,H49,1
2020,F84_historico,solo_secundario,principal,H50,4
2020,F84_historico,solo_secundario,principal,H60,1
2020,F84_historico,solo_secundario,principal,H61,1
2020,F84_historico,solo_secundario,principal,H65,1
2020,F84_historico,solo_secundario,principal,H71,1
2020,F84_historico,solo_secundario,principal,H90,2
2020,F84_historico,solo_secundario,principal,H91,1
2020,F84_historico,solo_secundario,principal,I21,1
2020,F84_historico,solo_secundario,principal,I26,1
2020,F84_historico,solo_secundario,principal,I35,1
2020,F84_historico,solo_secundario,principal,I47,5
2020,F84_historico,solo_secundario,principal,I60,1
2020,F84_historico,solo_secundario,principal,I61,2
2020,F84_historico,solo_secundario,principal,I62,1
2020,F84_historico,solo_secundario,principal,I63,1
2020,F84_historico,solo_secundario,principal,I67,1
2020,F84_historico,solo_secundario,principal,I77,1
2020,F84_historico,solo_secundario,principal,I86,2
2020,F84_historico,solo_secundario,principal,I88,4
2020,F84_historico,solo_secundario,principal,I97,1
2020,F84_historico,solo_secundario,principal,J00,1
2020,F84_historico,solo_secundario,principal,J02,1
2020,F84_historico,solo_secundario,principal,J03,1
2020,F84_historico,solo_secundario,principal,J04,1
2020,F84_historico,solo_secundario,principal,J06,4
2020,F84_historico,solo_secundario,principal,J10,1
2020,F84_historico,solo_secundario,principal,J12,9
2020,F84_historico,solo_secundario,principal,J15,9
2020,F84_historico,solo_secundario,principal,J17,1
2020,F84_historico,solo_secundario,principal,J18,7
2020,F84_historico,solo_secundario,principal,J20,6
2020,F84_historico,solo_secundario,principal,J22,1
2020,F84_historico,solo_secundario,principal,J34,2
2020,F84_historico,solo_secundario,principal,J35,35
2020,F84_historico,solo_secundario,principal,J36,1
2020,F84_historico,solo_secundario,principal,J39,2
2020,F84_historico,solo_secundario,principal,J44,1
2020,F84_historico,solo_secundario,principal,J45,2
2020,F84_historico,solo_secundario,principal,J46,7
2020,F84_historico,solo_secundario,principal,J69,4
2020,F84_historico,solo_secundario,principal,J81,1
2020,F84_historico,solo_secundario,principal,J85,2
2020,F84_historico,solo_secundario,principal,J86,1
2020,F84_historico,solo_secundario,principal,J95,2
2020,F84_historico,solo_secundario,principal,J96,4
2020,F84_historico,solo_secundario,principal,J98,1
2020,F84_historico,solo_secundario,principal,K00,1
2020,F84_historico,solo_secundario,principal,K01,4
2020,F84_historico,solo_secundario,principal,K02,24
2020,F84_historico,solo_secundario,principal,K04,1
2020,F84_historico,solo_secundario,principal,K05,2
2020,F84_historico,solo_secundario,principal,K08,1
2020,F84_historico,solo_secundario,principal,K09,1
2020,F84_historico,solo_secundario,principal,K10,2
2020,F84_historico,solo_secundario,principal,K11,1
2020,F84_historico,solo_secundario,principal,K12,7
2020,F84_historico,solo_secundario,principal,K20,3
2020,F84_historico,solo_secundario,principal,K21,4
2020,F84_historico,solo_secundario,principal,K22,1
2020,F84_historico,solo_secundario,principal,K25,2
2020,F84_historico,solo_secundario,principal,K29,2
2020,F84_historico,solo_secundario,principal,K31,1
2020,F84_historico,solo_secundario,principal,K35,85
2020,F84_historico,solo_secundario,principal,K36,3
2020,F84_historico,solo_secundario,principal,K38,1
2020,F84_historico,solo_secundario,principal,K40,4
2020,F84_historico,solo_secundario,principal,K42,2
2020,F84_historico,solo_secundario,principal,K43,1
2020,F84_historico,solo_secundario,principal,K46,1
2020,F84_historico,solo_secundario,principal,K50,1
2020,F84_historico,solo_secundario,principal,K51,4
2020,F84_historico,solo_secundario,principal,K52,4
2020,F84_historico,solo_secundario,principal,K55,1
2020,F84_historico,solo_secundario,principal,K56,6
2020,F84_historico,solo_secundario,principal,K59,14
2020,F84_historico,solo_secundario,principal,K62,1
2020,F84_historico,solo_secundario,principal,K63,2
2020,F84_historico,solo_secundario,principal,K64,1
2020,F84_historico,solo_secundario,principal,K65,3
2020,F84_historico,solo_secundario,principal,K72,1
2020,F84_historico,solo_secundario,principal,K75,3
2020,F84_historico,solo_secundario,principal,K76,1
2020,F84_historico,solo_secundario,principal,K80,11
2020,F84_historico,solo_secundario,principal,K83,2
2020,F84_historico,solo_secundario,principal,K85,11
2020,F84_historico,solo_secundario,principal,K90,3
2020,F84_historico,solo_secundario,principal,K91,3
2020,F84_historico,solo_secundario,principal,K92,2
2020,F84_historico,solo_secundario,principal,L01,1
2020,F84_historico,solo_secundario,principal,L02,3
2020,F84_historico,solo_secundario,principal,L03,6
2020,F84_historico,solo_secundario,principal,L04,1
2020,F84_historico,solo_secundario,principal,L05,2
2020,F84_historico,solo_secundario,principal,L08,1
2020,F84_historico,solo_secundario,principal,L51,1
2020,F84_historico,solo_secundario,principal,L60,1
2020,F84_historico,solo_secundario,principal,M02,1
2020,F84_historico,solo_secundario,principal,M21,2
2020,F84_historico,solo_secundario,principal,M23,2
2020,F84_historico,solo_secundario,principal,M30,3
2020,F84_historico,solo_secundario,principal,M32,1
2020,F84_historico,solo_secundario,principal,M40,1
2020,F84_historico,solo_secundario,principal,M41,5
2020,F84_historico,solo_secundario,principal,M46,2
2020,F84_historico,solo_secundario,principal,M51,1
2020,F84_historico,solo_secundario,principal,M65,1
2020,F84_historico,solo_secundario,principal,M67,1
2020,F84_historico,solo_secundario,principal,M70,1
2020,F84_historico,solo_secundario,principal,M79,1
2020,F84_historico,solo_secundario,principal,M84,1
2020,F84_historico,solo_secundario,principal,M86,2
2020,F84_historico,solo_secundario,principal,M93,1
2020,F84_historico,solo_secundario,principal,N04,2
2020,F84_historico,solo_secundario,principal,N10,10
2020,F84_historico,solo_secundario,principal,N13,2
2020,F84_historico,solo_secundario,principal,N17,3
2020,F84_historico,solo_secundario,principal,N18,2
2020,F84_historico,solo_secundario,principal,N31,3
2020,F84_historico,solo_secundario,principal,N39,16
2020,F84_historico,solo_secundario,principal,N44,6
2020,F84_historico,solo_secundario,principal,N47,26
2020,F84_historico,solo_secundario,principal,N48,3
2020,F84_historico,solo_secundario,principal,N62,1
2020,F84_historico,solo_secundario,principal,N90,2
2020,F84_historico,solo_secundario,principal,N92,4
2020,F84_historico,solo_secundario,principal,O24,1
2020,F84_historico,solo_secundario,principal,O61,1
2020,F84_historico,solo_secundario,principal,O70,1
2020,F84_historico,solo_secundario,principal,O80,1
2020,F84_historico,solo_secundario,principal,O99,3
2020,F84_historico,solo_secundario,principal,P28,1
2020,F84_historico,solo_secundario,principal,Q03,2
2020,F84_historico,solo_secundario,principal,Q04,1
2020,F84_historico,solo_secundario,principal,Q07,2
2020,F84_historico,solo_secundario,principal,Q10,1
2020,F84_historico,solo_secundario,principal,Q20,3
2020,F84_historico,solo_secundario,principal,Q21,3
2020,F84_historico,solo_secundario,principal,Q24,1
2020,F84_historico,solo_secundario,principal,Q25,1
2020,F84_historico,solo_secundario,principal,Q28,3
2020,F84_historico,solo_secundario,principal,Q33,1
2020,F84_historico,solo_secundario,principal,Q38,3
2020,F84_historico,solo_secundario,principal,Q40,1
2020,F84_historico,solo_secundario,principal,Q43,3
2020,F84_historico,solo_secundario,principal,Q50,1
2020,F84_historico,solo_secundario,principal,Q53,11
2020,F84_historico,solo_secundario,principal,Q54,2
2020,F84_historico,solo_secundario,principal,Q65,3
2020,F84_historico,solo_secundario,principal,Q66,4
2020,F84_historico,solo_secundario,principal,Q67,1
2020,F84_historico,solo_secundario,principal,Q68,1
2020,F84_historico,solo_secundario,principal,Q69,1
2020,F84_historico,solo_secundario,principal,Q74,1
2020,F84_historico,solo_secundario,principal,Q75,3
2020,F84_historico,solo_secundario,principal,Q85,2
2020,F84_historico,solo_secundario,principal,Q89,1
2020,F84_historico,solo_secundario,principal,Q90,1
2020,F84_historico,solo_secundario,principal,R07,1
2020,F84_historico,solo_secundario,principal,R10,4
2020,F84_historico,solo_secundario,principal,R11,5
2020,F84_historico,solo_secundario,principal,R13,2
2020,F84_historico,solo_secundario,principal,R25,1
2020,F84_historico,solo_secundario,principal,R26,2
2020,F84_historico,solo_secundario,principal,R27,1
2020,F84_historico,solo_secundario,principal,R32,1
2020,F84_historico,solo_secundario,principal,R45,6
2020,F84_historico,solo_secundario,principal,R50,3
2020,F84_historico,solo_secundario,principal,R51,1
2020,F84_historico,solo_secundario,principal,R56,23
2020,F84_historico,solo_secundario,principal,R59,1
2020,F84_historico,solo_secundario,principal,R62,1
2020,F84_historico,solo_secundario,principal,S00,1
2020,F84_historico,solo_secundario,principal,S01,5
2020,F84_historico,solo_secundario,principal,S02,12
2020,F84_historico,solo_secundario,principal,S05,2
2020,F84_historico,solo_secundario,principal,S06,7
2020,F84_historico,solo_secundario,principal,S09,5
2020,F84_historico,solo_secundario,principal,S12,1
2020,F84_historico,solo_secundario,principal,S20,1
2020,F84_historico,solo_secundario,principal,S24,1
2020,F84_historico,solo_secundario,principal,S27,1
2020,F84_historico,solo_secundario,principal,S29,1
2020,F84_historico,solo_secundario,principal,S31,1
2020,F84_historico,solo_secundario,principal,S36,2
2020,F84_historico,solo_secundario,principal,S39,1
2020,F84_historico,solo_secundario,principal,S41,2
2020,F84_historico,solo_secundario,principal,S42,14
2020,F84_historico,solo_secundario,principal,S51,3
2020,F84_historico,solo_secundario,principal,S52,18
2020,F84_historico,solo_secundario,principal,S61,1
2020,F84_historico,solo_secundario,principal,S62,1
2020,F84_historico,solo_secundario,principal,S68,2
2020,F84_historico,solo_secundario,principal,S70,1
2020,F84_historico,solo_secundario,principal,S72,4
2020,F84_historico,solo_secundario,principal,S82,10
2020,F84_historico,solo_secundario,principal,S83,1
2020,F84_historico,solo_secundario,principal,T06,1
2020,F84_historico,solo_secundario,principal,T13,1
2020,F84_historico,solo_secundario,principal,T14,1
2020,F84_historico,solo_secundario,principal,T17,3
2020,F84_historico,solo_secundario,principal,T18,3
2020,F84_historico,solo_secundario,principal,T20,3
2020,F84_historico,solo_secundario,principal,T21,5
2020,F84_historico,solo_secundario,principal,T22,2
2020,F84_historico,solo_secundario,principal,T23,3
2020,F84_historico,solo_secundario,principal,T24,1
2020,F84_historico,solo_secundario,principal,T25,1
2020,F84_historico,solo_secundario,principal,T29,1
2020,F84_historico,solo_secundario,principal,T36,1
2020,F84_historico,solo_secundario,principal,T37,3
2020,F84_historico,solo_secundario,principal,T38,1
2020,F84_historico,solo_secundario,principal,T39,3
2020,F84_historico,solo_secundario,principal,T40,3
2020,F84_historico,solo_secundario,principal,T42,9
2020,F84_historico,solo_secundario,principal,T43,18
2020,F84_historico,solo_secundario,principal,T44,1
2020,F84_historico,solo_secundario,principal,T45,1
2020,F84_historico,solo_secundario,principal,T46,2
2020,F84_historico,solo_secundario,principal,T50,2
2020,F84_historico,solo_secundario,principal,T51,1
2020,F84_historico,solo_secundario,principal,T58,1
2020,F84_historico,solo_secundario,principal,T60,1
2020,F84_historico,solo_secundario,principal,T65,1
2020,F84_historico,solo_secundario,principal,T71,3
2020,F84_historico,solo_secundario,principal,T75,2
2020,F84_historico,solo_secundario,principal,T78,1
2020,F84_historico,solo_secundario,principal,T81,7
2020,F84_historico,solo_secundario,principal,T82,2
2020,F84_historico,solo_secundario,principal,T84,3
2020,F84_historico,solo_secundario,principal,T85,6
2020,F84_historico,solo_secundario,principal,T86,4
2020,F84_historico,solo_secundario,principal,T88,1
2020,F84_historico,solo_secundario,principal,U07,12
2020,F84_historico,solo_secundario,principal,Z01,7
2020,F84_historico,solo_secundario,principal,Z03,25
2020,F84_historico,solo_secundario,principal,Z08,1
2020,F84_historico,solo_secundario,principal,Z13,16
2020,F84_historico,solo_secundario,principal,Z30,3
2020,F84_historico,solo_secundario,principal,Z43,5
2020,F84_historico,solo_secundario,principal,Z45,1
2020,F84_historico,solo_secundario,principal,Z47,9
2020,F84_historico,solo_secundario,principal,Z48,2
2020,F84_historico,solo_secundario,principal,Z51,64
2020,F84_historico,solo_secundario,principal,Z54,5
2020,F84_historico,solo_secundario,principal,Z91,2
2020,F84_historico,solo_secundario,secundario,A01,1
2020,F84_historico,solo_secundario,secundario,A04,8
2020,F84_historico,solo_secundario,secundario,A07,1
2020,F84_historico,solo_secundario,secundario,A08,5
2020,F84_historico,solo_secundario,secundario,A09,36
2020,F84_historico,solo_secundario,secundario,A15,1
2020,F84_historico,solo_secundario,secundario,A28,1
2020,F84_historico,solo_secundario,secundario,A41,20
2020,F84_historico,solo_secundario,secundario,A48,1
2020,F84_historico,solo_secundario,secundario,A49,10
2020,F84_historico,solo_secundario,secundario,B00,2
2020,F84_historico,solo_secundario,secundario,B02,1
2020,F84_historico,solo_secundario,secundario,B08,4
2020,F84_historico,solo_secundario,secundario,B21,1
2020,F84_historico,solo_secundario,secundario,B24,1
2020,F84_historico,solo_secundario,secundario,B27,2
2020,F84_historico,solo_secundario,secundario,B34,9
2020,F84_historico,solo_secundario,secundario,B35,2
2020,F84_historico,solo_secundario,secundario,B36,1
2020,F84_historico,solo_secundario,secundario,B37,8
2020,F84_historico,solo_secundario,secundario,B44,1
2020,F84_historico,solo_secundario,secundario,B48,1
2020,F84_historico,solo_secundario,secundario,B57,1
2020,F84_historico,solo_secundario,secundario,B59,1
2020,F84_historico,solo_secundario,secundario,B77,1
2020,F84_historico,solo_secundario,secundario,B83,2
2020,F84_historico,solo_secundario,secundario,B85,6
2020,F84_historico,solo_secundario,secundario,B86,1
